DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,,,,-3.20049,-53.93916,9.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia,,,,-3.0617,-54.78174,10.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,,,,-3.03723,-53.89226,9.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,,,,-3.0359,-53.88298,30.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.5217,-54.98977,10.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.52016,-54.97891,18.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.40579,-55.03522,29.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.40425,-55.02425,14.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.30397,-55.33243,22.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.2651,-55.20118,31.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.26353,-55.1901,80.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.26198,-55.17919,33.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.25374,-55.19169,15.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.11119,-55.04118,15.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,,,,-4.09351,-53.99862,68.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,,,,-4.09215,-53.98915,17.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,AVEIRO,Amazônia,,,,-4.06423,-55.36783,10.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PLACAS,Amazônia,,,,-3.72355,-54.56117,13.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.50617,-55.14283,17.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.44624,-55.51328,27.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.3085,-55.84197,8.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.29498,-55.3174,25.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.29331,-55.3053,31.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.2005,-55.44649,114.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.19885,-55.43445,88.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.19124,-55.44204,96.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.19025,-55.44818,40.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.18948,-55.4298,15.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.18857,-55.43584,46.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.16216,-55.45873,15.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.16044,-55.44654,19.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.04931,-55.45545,16.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.04767,-55.44366,46.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.98009,-55.69854,16.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.97836,-55.68605,22.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.88265,-55.50369,14.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.88093,-55.49147,107.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.87922,-55.47931,14.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-7.56597,-55.1277,12.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.51079,-54.95237,14.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.43204,-54.969,18.8
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.43041,-54.95706,27.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.15136,-55.08778,9.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.03886,-55.07961,18.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.02872,-55.08106,47.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.02706,-55.06926,54.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.01691,-55.0706,17.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.9275,-55.23446,13.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.91727,-55.23596,11.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.87872,-55.24809,10.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.83395,-55.81186,61.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.71808,-54.97562,26.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.70806,-54.97704,15.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.70646,-54.96556,19.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.68489,-55.10546,20.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.68308,-55.16555,22.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-6.68142,-55.15379,17.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.51601,-55.58672,20.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-6.51426,-55.57401,25.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.70054,-54.77089,55.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-7.69575,-54.73632,13.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-9.29403,-56.45795,77.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-9.29196,-56.4421,20.3
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.48147,-55.02641,408.0
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.47978,-55.01414,754.7
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.47809,-55.00187,52.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.47115,-55.02794,171.2
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.46947,-55.01561,271.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-8.27001,-55.56982,10.6
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,NOVO PROGRESSO,Amazônia,,,,-8.12542,-55.34353,11.9
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.4086,-54.87502,7.5
2024/09/16 17:47:00,AQUA_M-T,Brasil,PARÁ,ALTAMIRA,Amazônia,,,,-8.39631,-54.84566,9.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,,,,-1.85578,-55.45887,17.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,,,,-1.85423,-55.44828,15.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,,,,-1.78161,-55.58511,10.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,,,,-1.77346,-55.59729,17.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÓBIDOS,Amazônia,,,,-1.77189,-55.58655,77.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,,,,-1.72118,-56.07616,10.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,,,,-1.71952,-56.06469,61.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ALENQUER,Amazônia,,,,-1.69297,-55.04665,9.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CURUÁ,Amazônia,,,,-1.664,-55.11263,10.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CURUÁ,Amazônia,,,,-1.656,-55.12412,14.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CURUÁ,Amazônia,,,,-1.65455,-55.11401,77.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ORIXIMINÁ,Amazônia,,,,-1.50802,-55.94517,11.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-5.03102,-56.37709,7.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-5.02001,-56.29632,13.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.96916,-55.90115,11.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.9587,-56.28353,111.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.94801,-56.28527,31.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.79172,-55.89351,9.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.74006,-55.88255,15.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.72987,-56.22664,21.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.67813,-56.16726,19.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.56851,-55.9698,23.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-4.56674,-55.95734,56.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-4.33894,-56.29291,25.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-4.31797,-55.92245,14.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-4.27137,-55.74403,12.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.2113,-55.46692,20.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,RURÓPOLIS,Amazônia,,,,-4.15457,-55.64675,30.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,AVEIRO,Amazônia,,,,-4.03102,-55.49348,11.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.47356,-56.02204,15.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.45194,-55.94353,13.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.27502,-55.91309,20.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-5.47357,-57.09664,21.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-5.1648,-56.0562,18.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,TRAIRÃO,Amazônia,,,,-5.1363,-56.0074,21.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,,,,-6.70944,-56.74586,13.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-6.18786,-57.79434,28.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-6.18539,-57.77621,173.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-6.17548,-57.79596,28.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-6.17305,-57.77796,95.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,JACAREACANGA,Amazônia,,,,-6.12057,-57.79196,107.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,,,,-1.67535,-49.85349,18.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CURRALINHO,Amazônia,,,,-1.60926,-49.95871,14.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MUANÁ,Amazônia,,,,-1.41288,-49.31571,27.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CACHOEIRA DO ARARI,Amazônia,,,,-1.00979,-48.81291,35.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PONTA DE PEDRAS,Amazônia,,,,-0.9318,-49.05685,16.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,,,,-3.2819,-49.14879,72.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.21974,-50.03163,24.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.2102,-50.03306,15.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,,,,-2.42216,-49.09147,13.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MOJU,Amazônia,,,,-2.42034,-49.07944,18.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.95681,-50.35543,10.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.87848,-50.45525,17.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.87704,-50.44531,62.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.87559,-50.43536,65.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.87414,-50.4254,22.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.86912,-50.45665,316.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.86767,-50.44671,319.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.86621,-50.43675,59.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-2.85829,-50.44807,31.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,,,,-3.42679,-50.48793,12.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.14,-50.47838,10.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,,,,-3.08802,-50.56294,15.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,,,,-4.94791,-50.73727,13.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,,,,-4.41384,-50.4903,195.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,,,,-4.41242,-50.48071,52.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,,,,-5.01477,-49.76513,46.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,,,,-4.93949,-50.04593,14.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,,,,-4.00789,-49.42365,82.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,,,,-4.00627,-49.41272,98.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,,,,-3.73086,-49.55021,42.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,BREU BRANCO,Amazônia,,,,-3.72924,-49.53933,47.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-5.95671,-50.13487,16.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-5.94967,-51.1453,11.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-5.94835,-51.13634,9.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-5.83547,-50.43761,42.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-5.83409,-50.4282,107.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-5.73744,-50.09119,46.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CANAÃ DOS CARAJÁS,Amazônia,,,,-6.41351,-49.93011,30.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CANAÃ DOS CARAJÁS,Amazônia,,,,-6.41204,-49.92039,13.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,CANAÃ DOS CARAJÁS,Amazônia,,,,-6.38112,-50.00991,44.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-5.93583,-49.92913,16.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-5.88876,-49.80463,19.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-5.87939,-49.80601,20.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.48382,-50.51607,27.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.43507,-50.56122,14.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.33946,-50.66695,15.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.3388,-50.78488,36.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.33747,-50.77578,16.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.33038,-50.66454,20.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.32029,-50.9084,7.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.31895,-50.89933,12.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.31,-50.90067,9.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,ÁGUA AZUL DO NORTE,Amazônia,,,,-6.30867,-50.89161,16.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.30585,-51.05825,22.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.28985,-50.94997,11.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.28893,-50.63312,22.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.28851,-50.94094,8.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.27004,-50.6923,9.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.26868,-50.68313,9.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.25967,-50.68447,27.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.25959,-50.87788,10.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.25422,-50.64775,7.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.24045,-51.12071,50.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.24033,-50.87141,20.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.23912,-51.11169,49.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.23632,-50.84413,27.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.23154,-51.12207,61.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.23021,-51.11304,26.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.2249,-51.07702,19.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.21257,-50.74504,15.1
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.20491,-50.94162,14.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.19596,-50.94292,21.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.18896,-50.95889,9.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.18764,-50.94983,14.0
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.17699,-51.12664,14.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.16975,-50.95254,20.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.1608,-50.95387,34.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.15519,-51.10223,28.7
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.15185,-50.95519,16.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.14328,-51.02122,8.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.13795,-50.98502,16.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.13701,-51.04061,18.5
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.13603,-51.09587,42.4
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.1347,-51.08689,31.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.13168,-51.00447,12.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.1281,-51.04203,39.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.12711,-51.09722,168.8
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.12578,-51.0882,29.3
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,PARAUAPEBAS,Amazônia,,,,-6.11916,-51.04329,37.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.11617,-51.0965,13.6
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.11485,-51.08743,16.9
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.11353,-51.07836,16.2
2024/09/16 17:49:00,AQUA_M-T,Brasil,PARÁ,MARABÁ,Amazônia,,,,-6.11221,-51.06932,16.1
